Entity,Date,Calls,Distributions,Other Outflow,Other Inflow,Transaction Type,Notes
7016,08/03/2005,"(453,000.00)",,,,,$78K recalled
7016,11/25/2005,"(675,000.00)",,,,,
7016,03/10/2006,"(120,000.00)",,,,,
7016,09/26/2006,"(840,000.00)",,,,,
7016,02/12/2007,"75,000.00 ","375,000.00 ",,,,
7016,04/02/2007,"(180,000.00)",,,,,
7016,10/29/2007,"(150,000.00)",,,,,
7016,04/24/2008,,"69,030.00 ",,,,
7016,10/22/2008,,"223,020.00 ",,,,
7016,09/23/2009,"(120,000.00)","120,000.00 ",,,,Deemed distribution
7016,03/04/2010,,"63,825.00 ",,,,
7016,09/07/2010,,"61,050.00 ",,,,
7016,12/29/2010,,"133,200.00 ",,,,
7016,02/11/2011,,"158,175.00 ",,,,
7016,03/30/2011,,"427,350.00 ",,,,
7016,05/24/2011,,"74,925.00 ",,,,
7016,07/14/2011,,"213,675.00 ",,,,
7016,10/18/2011,,"116,550.00 ",,,,
7016,12/24/2012,,"219,214.00 ",,,,
7016,01/31/2013,,"69,375.00 ",,,,
7016,03/28/2013,,"52,725.00 ",,,,
7016,04/24/2013,,"94,350.00 ",,,,
7016,11/18/2013,,"66,600.00 ",,,,
7016,04/17/2014,,"158,175.00 ",,,,
7016,05/15/2014,,"58,275.00 ",,,,
7016,03/12/2015,,"305,250.00 ",,,,
7016,08/28/2015,,"94,350.00 ",,,,
7016,11/27/2015,,"177,600.00 ",,,,
7016,12/31/2015,,"277,500.00 ",,,,
7016,03/22/2016,,"149,850.00 ",,,,
7016,04/14/2016,,"63,825.00 ",,,,
7016,06/16/2016,,"144,300.00 ",,,,
7016,03/14/2017,,"80,475.00 ",,,,
7016,10/24/2017,,"319,125.00 ",,,,
7016,12/12/2017,,"79,487.00 ",,,,
7017,03/15/2005,"(1,800,000.00)",,,,,
7017,07/06/2005,,"92,431.00 ",,,,
7017,10/12/2005,,"81,000.00 ",,,,
7017,01/05/2006,,"81,000.00 ",,,,
7017,04/05/2006,,"81,000.00 ",,,,
7017,01/05/2007,,"81,000.00 ",,,,
7017,04/16/2007,,"81,000.00 ",,,,
7017,07/05/2007,,"81,000.00 ",,,,
7017,10/16/2007,,"81,000.00 ",,,,
7017,01/07/2008,,"81,000.00 ",,,,
7018,11/13/2001,"(300,000.00)",,,,,
7018,06/25/2003,"(225,000.00)",,,,,
7018,07/21/2003,"(90,000.00)",,,,,
7018,01/15/2004,"(180,000.00)",,,,,
7018,02/19/2004,"(435,000.00)",,,,,
7018,07/01/2004,"(120,000.00)",,,,,
7018,08/19/2004,,"282,305.00 ",,,,Remaining commitment doesn't agree to stmt. Fixed by fund in Sept 04
7018,09/15/2004,"(180,000.00)",,,,,
7018,11/01/2004,"(750,000.00)",,,,,
7018,12/22/2004,"(60,000.00)",,,,,
7018,01/28/2005,"(51,000.00)",,,,,
7018,02/15/2005,"122,707.00 ",,,,,recallable
7018,08/22/2005,,"652,519.82 ",,,,
7018,10/26/2005,,"459,278.49 ",,,,
7018,11/10/2005,"(30,000.00)",,,,,
7018,01/20/2006,"(29,998.91)",,,,,
7018,10/05/2006,,"802,861.20 ",,,,
7018,10/25/2006,"(45,000.00)",,,,,
7018,10/02/2007,,"899,110.65 ",,,,"Remaining commitment off by 31,199.48.  Fund fixed in Aug 2009"
7018,02/19/2008,"(90,000.00)",,,,,
7018,09/08/2009,"(105,000.00)",,,,,
7018,12/17/2009,"(75,000.00)",,,,,
7018,02/18/2010,,"186,245.83 ",,,,
7018,08/01/2010,,"90,454.29 ",,,,
7018,10/14/2010,,"62,666.10 ",,,,
7018,04/13/2012,"(31,893.33)","1,172,134.71 ",,,,
7018,05/23/2012,"(3,251.39)","274,191.37 ",,,,May stmt doesn't reflect this transaction in valuation - only on cash activity
7018,02/13/2013,,"211,338.22 ",,,,
7018,05/08/2013,,"46,999.00 ",,,,
7018,11/17/2014,,"37,774.23 ",,,,
7018,01/19/2016,,"2,196.28 ",,,,
7018,12/15/2016,,"25,500.25 ",,,,
7018,12/19/2018,,"82,810.00 ",,,,
7019,11/04/2002,"(144,297.77)",,,,,
7019,12/26/2002,"(151,744.64)",,,,,
7019,02/27/2003,"(75,880.01)",,,,,
7019,04/04/2003,"28,843.25 ","1,810.05 ",,,,Recallable
7019,05/01/2003,"5,163.77 ",96.09 ,,,,Recallable
7019,05/02/2003,,"3,458.12 ",,,,
7019,05/12/2003,"(27,146.72)",,,,,
7019,06/27/2003,"33,276.77 ","1,119.63 ",,,,Recallable
7019,07/25/2003,"(42,478.84)",,,,,
7019,08/01/2003,,"2,962.79 ",,,,
7019,08/15/2003,"(57,521.82)",,,,,
7019,08/21/2003,"(57,421.01)",,,,,
7019,10/14/2003,"36,605.42 ",678.35 ,,,,Recallable
7019,10/15/2003,,"8,351.77 ",,,,
7019,10/27/2003,"(30,196.04)",,,,,
7019,11/12/2003,"(14,511.48)",,,,,
7019,11/25/2003,"57,581.85 ",313.94 ,,,,Recallable
7019,12/03/2003,"(33,544.89)",,,,,
7019,12/19/2003,"(25,547.95)",,,,,
7019,01/09/2004,"(40,761.93)",,,,,
7019,01/14/2004,,"9,097.40 ",,,,
7019,01/30/2004,"(26,752.35)",,,,,
7019,02/26/2004,"(8,608.82)",,,,,
7019,03/25/2004,"(10,671.09)",,,,,
7019,04/02/2004,,"13,665.82 ",,,,
7019,04/02/2004,"(24,121.61)",,,,,
7019,04/22/2004,"(53,227.73)",,,,,
7019,04/26/2004,"37,622.54 ","9,415.89 ",,,,Recallable
7019,05/13/2004,"(42,705.66)",,,,,
7019,05/24/2004,"(87,446.41)",,,,,
7019,06/18/2004,"(185,013.06)",,,,,
7019,07/15/2004,,"14,107.51 ",,,,
7019,08/26/2004,"(227,983.33)",,,,,
7019,09/23/2004,"60,380.40 ","40,528.39 ",,,,Recallable
7019,10/13/2004,,"31,300.86 ",,,,
7019,11/19/2004,"(140,851.75)",,,,,
7019,12/15/2004,"(116,761.13)",,,,,
7019,01/10/2005,"4,823.93 ","29,461.87 ",,,,Recallable
7019,01/18/2005,,"20,853.98 ",,,,
7019,02/16/2005,,"20,672.96 ",,,,
7019,04/04/2005,"(11,866.72)",,,,,
7019,04/11/2005,,"34,126.73 ",,,,
7019,05/03/2005,"(40,547.80)",,,,,
7019,06/08/2005,"(41,091.90)",,,,,
7019,06/29/2005,,"55,278.84 ",,,,
7019,07/06/2005,"(80,330.62)",,,,,
7019,07/13/2005,,"41,955.40 ",,,,
7019,07/15/2005,"(87,267.99)",,,,,
7019,07/29/2005,"(48,339.77)",,,,,
7019,07/29/2005,"16,018.26 ",,,,,Recallable
7019,08/09/2005,,"64,536.76 ",,,,
7019,08/31/2005,,"20,150.27 ",,,,
7019,10/12/2005,,"34,048.43 ",,,,
7019,10/27/2005,"(17,283.03)","70,386.17 ",,,,
7019,12/08/2005,,"1,849.91 ",,,,
7019,01/24/2006,"(17,377.11)","71,676.07 ",,,,
7019,03/02/2006,"(9,079.27)",,,,,
7019,03/02/2006,"8,809.17 ",,,,,Recallable
7019,03/16/2006,,"17,687.68 ",,,,
7019,04/11/2006,,"44,853.74 ",,,,
7019,04/17/2006,,"29,422.29 ",,,,
7019,05/12/2006,"1,171.34 ","3,841.67 ",,,,Recallable
7019,06/01/2006,"2,747.59 ","29,454.27 ",,,,Recallable
7019,06/14/2006,(26.82),"2,862.85 ",,,,
7019,07/13/2006,"(16,693.81)","45,372.24 ",,,,
7019,07/26/2006,,"39,510.52 ",,,,
7019,09/08/2006,"(22,846.62)",,,,,
7019,10/13/2006,(849.56),"32,719.07 ",,,,
7019,10/26/2006,"(2,954.71)","60,914.63 ",,,,
7019,12/15/2006,"(1,817.74)","90,174.36 ",,,,
7019,01/12/2007,(337.21),"27,678.01 ",,,,
7019,01/30/2007,"(6,921.61)",,,,,
7019,01/30/2007,"2,277.92 ",,,,,Recallable
7019,03/19/2007,,"42,907.44 ",,,,
7019,03/22/2007,,"18,419.03 ",,,,
7019,04/12/2007,,"24,183.65 ",,,,
7019,05/11/2007,,"10,181.55 ",,,,
7019,07/03/2007,"(26,460.73)","26,558.87 ",,,,
7019,07/12/2007,,"49,776.93 ",,,,
7019,08/13/2007,,"21,375.16 ",,,,
7019,08/31/2007,"(1,183.00)","41,468.98 ",,,,
7019,09/28/2007,,"14,432.27 ",,,,
7019,10/12/2007,,"19,981.26 ",,,,
7019,10/29/2007,,"35,477.82 ",,,,
7019,12/11/2007,,"46,175.86 ",,,,
7019,01/11/2008,,"24,561.25 ",,,,
7019,01/28/2008,,"94,759.85 ",,,,
7019,03/03/2008,,"33,909.63 ",,,,
7019,04/11/2008,,"19,174.03 ",,,,
7019,04/17/2008,,"78,598.78 ",,,,
7019,04/30/2008,,"55,972.45 ",,,,
7019,05/28/2008,"(14,814.94)",,,,,
7019,07/11/2008,"(1,071.75)","15,743.95 ",,,,
7019,10/09/2008,"(5,797.76)","18,065.74 ",,,,
7019,11/25/2008,"(12,970.26)","8,392.27 ",,,,
7019,12/22/2008,,"2,894.74 ",,,,
7019,01/13/2009,,"10,506.01 ",,,,
7019,04/09/2009,,"10,400.00 ",,,,
7019,06/03/2009,"(6,170.62)","12,472.29 ",,,,
7019,07/10/2009,"(4,411.00)","10,378.46 ",,,,
7019,01/14/2010,"(4,657.39)","178,100.91 ",,,,
7019,03/08/2010,,"40,787.09 ",,,,
7019,04/16/2010,"(3,321.49)","12,462.50 ",,,,
7019,07/14/2010,"(3,854.29)","53,999.63 ",,,,
7019,10/13/2010,"(1,413.79)","6,788.42 ",,,,
7019,01/19/2011,"(4,126.99)","68,575.36 ",,,,
7019,02/14/2011,,"18,255.24 ",,,,
7019,03/18/2011,,"10,960.47 ",,,,
7019,04/13/2011,(787.78),"4,253.84 ",,,,
7019,05/19/2011,(23.00),"25,012.52 ",,,,
7019,07/14/2011,,"54,992.00 ",,,,
7019,10/17/2011,(981.10),"9,638.85 ",,,,
7019,11/14/2011,"(2,801.00)","35,696.75 ",,,,
7019,12/01/2011,(903.00),903.00 ,,,,
7019,01/17/2012,,"2,434.83 ",,,,
7019,01/30/2012,,"44,865.41 ",,,,
7019,04/13/2012,,"35,580.45 ",,,,
7019,05/29/2012,,"22,343.90 ",,,,
7019,07/12/2012,"(1,923.55)","4,182.37 ",,,,
7019,09/13/2012,,"28,127.67 ",,,,
7019,10/12/2012,(686.59),"1,836.38 ",,,,
7019,01/17/2013,"(1,123.40)","32,310.94 ",,,,
7019,03/05/2013,(565.87),"8,538.19 ",,,,
7019,04/15/2013,"(1,078.25)","9,233.43 ",,,,
7019,07/15/2013,(728.37),"4,919.58 ",,,,
7019,08/20/2013,,"8,639.97 ",,,,
7019,10/31/2013,(672.72),"7,927.26 ",,,,
7019,12/23/2013,,"12,513.47 ",,,,
7019,02/06/2014,(907.66),"20,310.02 ",,,,
7019,03/20/2014,(586.23),"22,837.14 ",,,,
7019,07/17/2014,"(1,654.71)","35,197.20 ",,,,
7019,08/29/2014,,"20,440.59 ",,,,
7019,11/13/2014,,"60,383.83 ",,,,
7019,02/04/2015,,"4,838.16 ",,,,
7019,03/18/2015,,"39,876.74 ",,,,
7019,07/16/2015,,"3,742.54 ",,,,
7019,10/19/2015,,"44,202.78 ",,,,
7019,01/19/2016,(528.59),"2,724.87 ",,,,
7019,12/21/2016,,"7,009.49 ",,,,
7020,10/30/2013,"(2,873,288.00)",,,,,
7021,05/29/2001,"(148,511.00)",,,,,
7021,09/07/2001,"(74,159.00)",,,,,
7021,07/25/2002,"(82,470.00)",,,,,
7021,01/24/2003,"(123,706.00)",,,,,
7021,06/26/2003,,"46,084.00 ",,,,
7021,08/13/2003,"(164,941.00)",,,,,
7021,10/28/2003,,"144,382.00 ",,,,
7021,01/05/2004,"(164,941.00)",,,,,
7021,02/26/2004,"100,614.00 ","54,270.00 ",,,,
7021,06/14/2004,"(622,365.00)","87,253.00 ",,,,
7021,09/01/2004,"(234,216.00)","220,646.00 ",,,,
7021,10/15/2004,"(577,293.00)",,,,,
7021,12/15/2004,,"111,429.00 ",,,,
7021,03/04/2005,"(296,894.00)","142,077.00 ",,,,
7021,05/26/2005,"(197,929.00)","204,339.00 ",,,,
7021,07/29/2005,"(222,670.00)","204,526.00 ",,,,
7021,08/31/2005,,"339,376.00 ",,,,
7021,09/29/2005,"(98,965.00)","179,751.00 ",,,,
7021,10/27/2005,,"75,461.00 ",,,,
7021,11/28/2005,,"115,971.00 ",,,,
7021,12/27/2005,,"47,163.00 ",,,,
7021,01/26/2006,,"154,650.00 ",,,,
7021,02/23/2006,,"62,805.00 ",,,,
7021,03/30/2006,,"48,812.00 ",,,,
7021,04/27/2006,,"67,545.00 ",,,,
7021,05/30/2006,"(65,976.00)","160,405.00 ",,,,
7021,06/29/2006,,"101,774.00 ",,,,
7021,07/27/2006,,"73,973.00 ",,,,
7021,10/30/2006,,"60,462.00 ",,,,
7021,12/28/2006,,"68,496.00 ",,,,
7021,02/27/2007,,"293,365.00 ",,,,
7021,03/29/2007,,"55,902.00 ",,,,
7021,04/26/2007,,"33,810.00 ",,,,
7021,06/28/2007,,"36,727.00 ",,,,
7021,07/30/2007,,"497,223.00 ",,,,
7021,09/27/2007,,"43,195.00 ",,,,
7021,10/29/2007,,"157,829.00 ",,,,
7021,02/28/2008,,"29,172.00 ",,,,
7021,05/27/2008,,"158,591.00 ",,,,
7021,04/27/2011,,"251,058.00 ",,,,
7021,06/27/2011,,"54,964.00 ",,,,
7021,08/08/2011,,"42,705.00 ",,,,
7021,10/27/2011,,"97,988.00 ",,,,
7021,12/01/2011,,,,,,net zero call
7021,02/02/2012,,"92,340.00 ",,,,
7021,03/27/2013,,"61,318.00 ",,,,
7021,08/26/2013,,"40,197.00 ",,,,
7021,02/18/2014,,"30,838.00 ",,,,
7021,05/29/2014,,"12,994.00 ",,,,
7021,08/25/2014,,"48,349.00 ",,,,
7021,10/29/2015,,"47,201.00 ",,,,
